event,time,user,message,category,code
,[2:47:28] ,tisnomad,gb update wtf,game,9
,[2:47:33] ,laverde,if someone from the east coast has the bundle now on psn lmk please,game,9
,[2:47:34] ,someguyzero,theres only king,other,10
,[2:47:37] ,oozzzy,in steam it is the character bundle,game,9
,[2:47:37] ,robzoobie,nice one,goodp,6
,[2:47:43] ,aitcho,so who won evo,question,8
,[2:47:46] ,oozzzy,summer character bundle,game,9
,[2:47:48] ,beatsbynoelbrown,expect a patch in january,game,9
,[2:47:48] ,squalladv,tisnomad actually is gb update,other,10
,[2:47:50] ,easxl,bonchan,other,10
,[2:47:51] ,laverde,bonchan,other,10
,[2:47:51] ,muenshter,bonchan won evo,other,10
,[2:47:53] ,roninwoof,problem x i think,other,10
,[2:47:55] ,kiboshkaibutsu,g for chrs,other,10
,[2:47:57] ,roninwoof,oh,other,10
,[2:48:02] ,predacn,bon muthafukin chan,other,10
,[2:48:02] ,kiboshkaibutsu,new stage,game,9
,[2:48:04] ,muenshter,problem x came in like th,other,10
,[2:48:06] ,megatonbeef,infexious won i saw it,other,10
,[2:48:08] ,ustinodj,mexicanlew slightly,other,10
,[2:48:08] ,robzoobie,wohoo more time with a shitty broken ed nice,other,10
,[2:48:14] ,squalladv,the new stage is or k fm,game,9
,[2:48:20] ,sidebysidefgc,dont forget to get your free tried at the bison skin,other,10
,[2:48:20] ,poorygone,infex won,other,10
,[2:48:21] ,easxl,bonchans sagat was looking clean against infexious,other,10
,[2:48:21] ,theenygma,sometimes when games patch you redownload files so youre not adding gigs youre dling files you already have,other,10
,[2:48:23] ,renpool,she has a slide too,cinfo,5
,[2:48:27] ,roninwoof,did bonchan win with sagat,other,10
,[2:48:28] ,bunky,k,other,10
,[2:48:33] ,muenshter,infex came in rd,other,10
,[2:48:33] ,squalladv,thx,other,10
,[2:48:38] ,pieceandabiscuit,does the game even need a balance patch,question,8
,[2:48:38] ,easxl,he won with karin but beat infexious with sagat,other,10
,[2:48:41] ,gameart,oozzzy thanks man finally found it,other,10
,[2:48:44] ,tomfromtheclouds,infexious won our hearts,other,10
,[2:48:45] ,efonzerellie,no wonder my ssd was full,other,10
,[2:48:49] ,squalladv,pieceandabiscuit yes to delete kari,other,10
,[2:48:53] ,squalladv,pieceandabiscuit karin,other,10
,[2:48:56] ,sacredsilence,what do u guys think about zeku and falke,question,8
,[2:48:59] ,shinyakimura,roninwoof he did use sagat all the way in some of the matches,other,10
,[2:49:03] ,pieceandabiscuit,lol,goodp,6
,[2:49:06] ,mrlawyer,infexious got bodied by rashid,other,10
,[2:49:12] ,sidebysidefgc,zeku is sick falke needs something,other,10
,[2:49:18] ,megatonbeef,sacredsilence zeku is hype falke is boring,other,10
,[2:49:21] ,sidebysidefgc,like a personality,other,10
,[2:49:28] ,roninwoof,i want hom to win the final with sagat,other,10
,[2:49:30] ,easxl,laura and zangief in top was,other,10
,[2:49:30] ,nurselee,shinyakimura bonchan only use sagat against infexious zeku,other,10
,[2:49:32] ,laverde,harada with the trolling tho,other,10
,[2:49:39] ,poorygone,they should redo falke her animations are stiff,other,10
,[2:49:44] ,someguyzero,bonchan best sagat and karin,other,10
,[2:49:49] ,predacn,falke maki,other,10
,[2:49:50] ,sidebysidefgc,speaking of stiff animations,cdesign,4
,[2:49:50] ,aitcho,wow her ko sound is crazy,cdesign,4
,[2:49:55] ,predacn,we need more final fight reps,request,1
,[2:49:56] ,cobar,do we have frame data for the new characters already,question,8
,[2:50:00] ,sidebysidefgc,all the new characters look weird,cdesign,4
,[2:50:11] ,shinyakimura,predacn we just got final fight characters tho,game,9
,[2:50:15] ,,so janemba on the th huhanyone hyped,other,10
,[2:50:31] ,megatonbeef,hell ya,goodp,6
,[2:50:31] ,predacn,shinyakimura final fight its capcoms best franchise more never hurts,game,9
,[2:50:33] ,sacredsilence,sidebysidefgc ive been grinding with falke and im enjoying it gonna learn zeki,comment,2
,[2:50:39] ,akuma,janemba looks cool but gogeta tho,cdesign,4
,[2:50:45] ,aitcho,c viper,request,1
,[2:50:48] ,theenygma,id rather have bulma or roshi,comment,2
,[2:50:52] ,cobar,no sword normals kinda killed a bit of my hype,comment,2
,[2:50:57] ,nurselee,well he looks awesome and references are on point,cdesign,4
,[2:50:58] ,sidebysidefgc,do you get most of your wins by doing vt overheads,question,8
,[2:51:00] ,rashidoo,when is goku coming to dbfz,question,8
,[2:51:04] ,roninwoof,arent there a billion final fight characters in this already we need some more sf characters,game,9
,[2:51:06] ,sacredsilence,sidebysidefgc unless i cave and buy lucia,comment,2
,[2:51:13] ,someguyzero,go a happy man,other,10
,[2:51:20] ,darnellplayer,i was happy for momochi top with ken mostly i said ken needs some respect on his name,other,10
,[2:51:20] ,,i wish janemba had the hit on gogetas forhead before he got decimated,other,10
,[2:51:22] ,poorygone,goku with a halo next dlc,other,10
,[2:51:25] ,aitcho,wtf,badp,7
,[2:51:30] ,greentauros,lucia mid tier,cinfo,5
,[2:51:31] ,megatonbeef,roninwoof there are plus zeku if you count him,other,10
,[2:51:32] ,shinyakimura,wait a goddamn minute why does here double atk button move not take off hp like codys does lol,question,8
,[2:51:33] ,laughswithknives,yeah how is roshi not in dbz,question,8
,[2:51:37] ,rashidoo,ibuki overhead,other,10
,[2:51:54] ,hbktj,hi,other,10
,[2:51:57] ,aitcho,lucia is what sakura shouldve been,cinfo,5
,[2:52:06] ,lemmegetanumber,more gokus than you can fit in a team no farmer with shotgun come on bamco,other,10
,[2:52:10] ,freakyyyy,nah,other,10
,[2:52:14] ,mrlawyer,rashidoo was that safe on block,cinfo,5
,[2:52:15] ,senpai,so what tier is lucia on,question,8
,[2:52:17] ,ghostfromrdstrike,because there are characters that are more interesting gameplay wise over roshi imo,game,9
,[2:52:18] ,megatonbeef,aitcho fun,other,10
,[2:52:21] ,clinnamon,the only tier list that matters is thiccness which honda obviously wins,cinfo,5
,[2:52:25] ,sidebysidefgc,wtf she just came out,caction,3
,[2:52:32] ,darnellplayer,fighterz needs less goku but they are obsessed with pushing a moron character,other,10
,[2:52:32] ,psakuma,you can also do run cancels,game,9
,[2:52:34] ,aitcho,megatonbeef sakura is so damn fun omg,cinfo,5
,[2:52:37] ,ghostfromrdstrike,plus roshi cant fly,cinfo,5
,[2:52:37] ,sidebysidefgc,she has top tier thigh highs,cinfo,5
,[2:52:43] ,predacn,honda is thicker than a bowl of oatmeal and im all about that life,cinfo,5
,[2:52:45] ,bloodwizardd,fuck yeah she does,other,10
,[2:52:46] ,freakyyyy,thicc honda,cinfo,5
,[2:52:50] ,shinyakimura,honda looks so good,cdesign,4
,[2:52:51] ,megatonbeef,ghostfromrdstrike tournament of power roshi with containment jar assist,other,10
,[2:52:52] ,beatsbynoelbrown,hover over that unfollow button boys,comment,2
,[2:52:54] ,azurewotan,hes calling to you,comment,2
,[2:52:55] ,sidebysidefgc,yes,goodp,6
,[2:52:59] ,sidebysidefgc,here we go,comment,2
,[2:53:00] ,,ghostfromrdstrike he probably does a quick kamehameha to fly up,caction,3
,[2:53:00] ,senpai,yes top tier tights,cinfo,5
,[2:53:01] ,freakyyyy,smurf vs smurf,game,9
,[2:53:03] ,laughswithknives,is it him atpjuntao,question,8
,[2:53:05] ,poorygone,honda got abs over his belly,cdesign,4
,[2:53:08] ,bananeeftw,umehonda,other,10
,[2:53:09] ,ragingmarmot,its that hinda,other,10
,[2:53:10] ,freakyyyy,face your sins vesoer,other,10
,[2:53:11] ,ghostfromrdstrike,ehh maybe,other,10
,[2:53:11] ,zyxwhitewind,same guy that beat you before,comment,2
,[2:53:12] ,laughswithknives,its russ,other,10
,[2:53:15] ,shinyakimura,this guy made an account just for honda,comment,2
,[2:53:16] ,bunky,oh its the smurf from earlier,comment,2
,[2:53:16] ,clinnamon,parallel smurf careers remember those fond rookie days from an hour ago,comment,2
,[2:53:21] ,sidebysidefgc,it should have been ehaigo umehonda,request,1
,[2:53:30] ,bobdobbz,rashidoo have you seen honda slap his ass after fierce or roundhouse,question,8
,[2:53:31] ,swiftruina,umehonda,other,10
,[2:53:33] ,ghostfromrdstrike,ill take roshi once all the important ones get added to dbfz first,comment,2
,[2:53:33] ,laverde,might come back,comment,2
,[2:53:48] ,sidebysidefgc,no,badp,7
,[2:53:55] ,empgeneraltsochicken,about to get smurfd,badp,7
,[2:53:55] ,aitcho,hard punch into hundred hands seems guud,goodp,6
,[2:53:56] ,theenygma,theyre probably done after s anyway,comment,2
,[2:53:59] ,bloodwizardd,he does do good damage tbh,goodp,6
,[2:54:00] ,predacn,why vtrig over vtrig on lucia,question,8
,[2:54:01] ,reimuhakureishrine,bruh moment,goodp,6
,[2:54:01] ,poorygone,might just wait for gg at this moment,goodp,6
,[2:54:08] ,akuma,is richard epcar voicing honda,question,8
,[2:54:09] ,jackiechun,does lucia has an overhead guyz,question,8
,[2:54:12] ,sidebysidefgc,butt is,other,10
,[2:54:14] ,shinyakimura,wow,goodp,6
,[2:54:16] ,bobdobbz,no but they def stayed true to honda unlike cody,cinfo,5
,[2:54:20] ,megatonbeef,ghostfromrdstrike turles for more goku,other,10
,[2:54:20] ,freakyyyy,human blanka,other,10
,[2:54:23] ,bloodwizardd,damage,caction,3
,[2:54:24] ,laverde,mustve been going crazy for that new gg,goodp,6
,[2:54:30] ,laverde,its so sexy,caction,3
,[2:54:36] ,nurselee,aitcho hard version probably leads into more combos but its on block yet the light version leaves him on block,caction,3
,[2:54:39] ,poorygone,anyone would,other,10
,[2:54:41] ,shinyakimura,whats the startup on his ex throw,question,8
,[2:54:44] ,beatsbynoelbrown,on your mark get set unfollow,comment,2
,[2:54:44] ,ghostfromrdstrike,they just announced dbfz world tour continuation so theyre definitely not done supporting this game,game,9
,[2:54:46] ,freakyyyy,the chip damage on the s hand omg,caction,3
,[2:54:49] ,empgeneraltsochicken,lmaooo,goodp,6
,[2:54:52] ,sidebysidefgc,win streak,goodp,6
,[2:54:53] ,empgeneraltsochicken,smurfd,game,9
,[2:54:54] ,ghostfromrdstrike,turles reoboon,game,9
,[2:55:02] ,bloodwizardd,honda lookin solid,cdesign,4
,[2:55:03] ,sidebysidefgc,i love how happy honda is tbh,cdesign,4
,[2:55:06] ,zyxwhitewind,become part of the streak,comment,2
,[2:55:06] ,aitcho,cross eyed,cdesign,4
,[2:55:07] ,,fused uub should be in fighterz just because i like his design d,game,9
,[2:55:08] ,theenygma,yeah pro tour not dlc,other,10
,[2:55:09] ,clinnamon,blanka on crack,other,10
,[2:55:09] ,poorygone,that g button that hits on his back,cdesign,4
,[2:55:16] ,alexiidx,is this,question,8
,[2:55:17] ,empgeneraltsochicken,about to be his th win,comment,2
,[2:55:17] ,ghostfromrdstrike,plus why stop supporting dbfz when its only been years,comment,2
,[2:55:19] ,kiboshkaibutsu,how plus are those hands,question,8
,[2:55:21] ,shinyakimura,honda definitely has robbery with his auto corner vtrigger,cinfo,5
,[2:55:21] ,predacn,honda deserves all the love,cinfo,5
,[2:55:22] ,aitcho,oh shit,badp,7
,[2:55:25] ,freakyyyy,somo,badp,7
,[2:55:27] ,aitcho,cross eyed,cdesign,4
,[2:55:29] ,sidebysidefgc,oooo he has that spin sweep,caction,3
,[2:55:30] ,tokenblackdood,honda the metabreaker,cinfo,5
,[2:55:34] ,poorygone,yo he just clapped you shet,caction,3
,[2:55:40] ,aitcho,whoa,goodp,6
,[2:55:43] ,tomfromtheclouds,blankrack,other,10
,[2:55:44] ,theenygma,ghostfromrdstrike i dont know ask marvel infinite,other,10
,[2:55:45] ,predacn,put some respect on the ogs name,other,10
,[2:55:48] ,izicken,dat stop sign,game,9
,[2:55:49] ,lemmegetanumber,he has the neutral hp,cinfo,5
,[2:55:56] ,kiboshkaibutsu,ppl catching hands for dayz now,caction,3
,[2:55:58] ,lemmegetanumber,neutral jump hp rather,caction,3
,[2:56:04] ,beatsbynoelbrown,leg kickin you like his name is anderson silva,caction,3
,[2:56:09] ,shinyakimura,his vreversal looks really good,cdesign,4
,[2:56:18] ,ghostfromrdstrike,theenygma infinite failed before launch dbfz was a hit the second it was announced,game,9
,[2:56:20] ,clinnamon,the lawwww,caction,3
,[2:56:22] ,,lame as super tho,caction,3
,[2:56:23] ,mrlawyer,how do people like tekken seriously its a shit game and boring as fuck,other,10
,[2:56:24] ,bloodwizardd,side switch combo,request,1
,[2:56:29] ,aitcho,gotta respect the lawwhhh,caction,3
,[2:56:29] ,starkronin,so is lucia just like kens fangirl,cinfo,5
,[2:56:34] ,zyxwhitewind,get tossed,request,1
,[2:56:36] ,tokenblackdood,hahahahaha,badp,7
,[2:56:40] ,predacn,its her super from final fight just monderized,cinfo,5
,[2:56:43] ,megatonbeef,mrlawyer akuma,request,1
,[2:56:47] ,ghostfromrdstrike,mr lawyer with the hot takes reoboon,other,10
,[2:56:50] ,horseapples,mrlawyer people have bad taste,other,10
,[2:56:54] ,,predacn still lame,badp,7
,[2:56:56] ,freakyyyy,ehonda is my man,other,10
,[2:57:08] ,bobdobbz,its believe it,other,10
,[2:57:15] ,slickcriminal,wait da faq all these chars out now,game,9
,[2:57:21] ,manusfactum,hey chat how are the new characters looking so far,question,8
,[2:57:22] ,easxl,yeah,goodp,6
,[2:57:26] ,slickcriminal,oh wow,goodp,6
,[2:57:27] ,drragemonster,isnt it funny how e honda has the low tier god pose when he charges his gaurd break in v trigger,cinfo,5
,[2:57:32] ,beatsbynoelbrown,hey whats that guys stream so i can go follow him instead from now on,question,8
,[2:57:33] ,sidebysidefgc,i think crosup butt slam is,caction,3
,[2:57:37] ,manusfactum,thinking about getting poison and wanna know if we know if shes any good,question,8
,[2:57:40] ,aitcho,glass cannon glass cannon,request,1
,[2:57:41] ,falciegaiah,is there a way to do the grab combo trowing in front instead of backwards,question,8
,[2:57:43] ,predacn,agreed even if it was more hype people would get bored of seeing it eventually,game,9
,[2:57:46] ,poorygone,manusfactum honda is looking pretty good of the,cdesign,4
,[2:57:52] ,azurewotan,jp too low,caction,3
,[2:57:54] ,shinyakimura,maybe woulda worked if you got a little closer,request,1
,[2:57:54] ,azurewotan,sad,badp,7
,[2:57:57] ,bobdobbz,sidebysidefgc nope,other,10
,[2:58:02] ,easxl,lol,goodp,6
,[2:58:02] ,zyxwhitewind,lol,goodp,6
,[2:58:02] ,shinyakimura,lol,goodp,6
,[2:58:03] ,freakyyyy,haaahhha,badp,7
,[2:58:04] ,llesor,loool,goodp,6
,[2:58:06] ,kingsweatpants,never wins those,badp,7
,[2:58:07] ,empgeneraltsochicken,butt splashed,caction,3
,[2:58:07] ,yuukiburry,lmfao,badp,7
,[2:58:08] ,freakyyyy,buranka chan,other,10
,[2:58:08] ,gailardiagalan,lmao,badp,7
,[2:58:09] ,manusfactum,poorygone thats a shame no real interest in honda,comment,2
,[2:58:09] ,admiralackbarssnackbar,you wanted strong dlc characters,game,9
,[2:58:10] ,megatonbeef,so good,goodp,6
,[2:58:11] ,lemmegetanumber,ex sumo smash is on block,caction,3
,[2:58:12] ,tomysalamii,ex is actually plus,caction,3
,[2:58:12] ,darnellplayer,or,other,10
,[2:58:13] ,topgunlt,xd,goodp,6
,[2:58:13] ,beatsbynoelbrown,all aboard the unfollow trian chooo choooooo,comment,2
,[2:58:14] ,aitcho,glass cannon,request,1
,[2:58:14] ,drragemonster,isnt it funny how e honda has the low tier god pose when he charges his gaurd break in v trigger,cinfo,5
,[2:58:15] ,reimuhakureishrine,bruh momento numero dos,badp,7
,[2:58:15] ,izicken,is that plus oo,question,8
,[2:58:16] ,freakyyyy,sumo yomo,request,1
,[2:58:17] ,bobdobbz,sidebysidefgc actually ill have to check again sorry,other,10
,[2:58:17] ,poorygone,splash is back,caction,3
,[2:58:18] ,bloodwizardd,wtfdffffff,badp,7
,[2:58:20] ,,does honda have charge moves in sf,question,8
,[2:58:23] ,metalxoath,reasons i didnt want honda in the game part,comment,2
,[2:58:23] ,jar,umehonda,other,10
,[2:58:26] ,shinyakimura,what the hell is the frames on that lol,question,8
,[2:58:26] ,sak,so is honda op,question,8
,[2:58:27] ,psakuma,its sf honda all over again,comment,2
,[2:58:27] ,zyxwhitewind,now that gave me sf flash backs,comment,2
,[2:58:28] ,damuffinman,this is great,goodp,6
,[2:58:30] ,easxl,yeah two,goodp,6
,[2:58:31] ,tomysalamii,its plus,goodp,6
,[2:58:31] ,darnellplayer,metalxoath same,goodp,6
,[2:58:33] ,boredom,edmond umehonda came back lol,caction,3
,[2:58:33] ,sidebysidefgc,httpstwittercomravensonthewingstatus,other,10
,[2:58:36] ,sidebysidefgc,source,other,10
,[2:58:37] ,predacn,honda too good,caction,3
,[2:58:41] ,lemmegetanumber,its ob,other,10
,[2:58:41] ,countmeowingtonn,its plus,caction,3
,[2:58:41] ,aodsnarf,the sumo smash is regular cross up,caction,3
,[2:58:44] ,rashidoo,its plus,caction,3
,[2:58:46] ,aquasnake,metalxoath lol i know right and i play gief too,other,10
,[2:58:47] ,drragemonster,isnt it funny how e honda has the low tier god pose when he charges his gaurd break in v trigger,cinfo,5
,[2:58:47] ,rashidoo,wait really,comment,2
,[2:58:48] ,megatonbeef,easily best of the new,cinfo,5
,[2:58:49] ,swiftruina,dat ass is too much to handle,cdesign,4
,[2:58:51] ,,easxl ehh i dont like charge characters,game,9
,[2:58:51] ,aodsnarf,ex is,other,10
,[2:58:51] ,slickcriminal,is frame data not in game,question,8
,[2:58:51] ,izicken,omg its plus,goodp,6
,[2:58:52] ,icexvader,is there anything new for fight money,game,9
,[2:58:52] ,freakyyyy,its plus holy hell,goodp,6
,[2:58:59] ,sak,what is his recommended vtrigger,question,8
,[2:59:04] ,tomysalamii,ex is plus,goodp,6
,[2:59:08] ,shinyakimura,lol,goodp,6
,[2:59:11] ,rashidoo,plus bitch,goodp,6
,[2:59:12] ,llesor,looool,goodp,6
,[2:59:13] ,ghostfromrdstrike,its plus,goodp,6
,[2:59:14] ,rashidoo,eat a diiiiiick,goodp,6
,[2:59:14] ,shinyakimura,holy shit,goodp,6
,[2:59:15] ,llesor,hold that l,goodp,6
,[2:59:18] ,sak,yeahh,goodp,6
,[2:59:21] ,megatonbeef,wow,goodp,6
,[2:59:21] ,freakyyyy,plzz,request,1
,[2:59:23] ,poorygone,honda will win capcup,cinfo,5
,[2:59:23] ,azurewotan,light hands is,cdesign,4
,[2:59:23] ,sidebysidefgc,on ex,other,10
,[2:59:24] ,thelexnard,confirmed just tried it,other,10
,[2:59:25] ,sidebysidefgc,okay,other,10
,[2:59:26] ,starkronin,kevinturtle,other,10
,[2:59:26] ,laughswithknives,welcome back,other,10
,[2:59:26] ,ghostfromrdstrike,yeah im buying honda,game,9
,[2:59:28] ,izicken,shin honda,other,10
,[2:59:30] ,sak,finally a good character,game,9
,[2:59:34] ,countmeowingtonn,get flopped on,caction,3
,[2:59:36] ,aquasnake,i can flex that shit with gief all good d,game,9
,[2:59:41] ,zyxwhitewind,capcom finally got tired of no one playing the new characters,game,9
,[2:59:41] ,easxl,honda,request,1
,[2:59:44] ,kiboshkaibutsu,am seeing some x ex splash,other,10
,[2:59:46] ,shinyakimura,waaaait was that a unique intro for vs cody,cdesign,4
,[2:59:48] ,hitcombo,on crossup its minus,caction,3
,[2:59:51] ,metalxoath,reasons i didnt want honda in the game i knew hed be stupid lol,cinfo,5
,[2:59:54] ,rashidoo,thisll be interesting,comment,2
,[2:59:56] ,tomfromtheclouds,all hail our sumo overlord vesperscratch vesperscratch vesperscratch,cinfo,5
,[2:59:56] ,dankmemeslov,cant wait to clap some cheeks with honda,caction,3
,[2:59:56] ,bellfym,for sure is going have a balance patch in the near future,game,9
,[3:00:13] ,roninwoof,didnt lucia and cody date,question,8
